-live Stella By Starlight,Bud Powell
-live Sugar,Bud Powell
-live Summertime,Bud Powell
-live Take Five,Bud Powell
-live Take The A Train,Bud Powell
-live Tea For Two,Bud Powell
-live Tenderly,Bud Powell
-live The Girl From Ipanema,Bud Powell
-live There Will Never Be Another You,Bud Powell
-live These Foolish Things,Bud Powell
-live They Can't Take That Away from Me,Bud Powell
-live Three Little Words,Bud Powell
-live Watermelon Man,Bud Powell
-live Wave,Bud Powell
-live West Coast Blues,Bud Powell
-live What Is This Thing Called Love,Bud Powell
-live You’re Driving Me Crazy,Bud Powell
-live 'Round Midnight,Cecil Taylor
-live A Child is Born,Cecil Taylor
-live A Foggy Day,Cecil Taylor
-live A Song For My Father,Cecil Taylor
-live All Blues,Cecil Taylor
-live All Of Me,Cecil Taylor
-live All The Things You Are,Cecil Taylor
-live Almost Like Being In Love,Cecil Taylor
-live Autumn Leaves,Cecil Taylor
-live Begin the Beguine,Cecil Taylor
-live Black Orpheus (Manhã de Carnaval),Cecil Taylor
-live Bluesette,Cecil Taylor
-live Body And Soul,Cecil Taylor
-live But Not For Me,Cecil Taylor
-live Bye Bye Blackbird,Cecil Taylor
-live C Jam Blues,Cecil Taylor
-live Cantaloupe Island,Cecil Taylor
-live Caravan,Cecil Taylor
-live Cheek to cheek,Cecil Taylor
-live Cherokee,Cecil Taylor
-live Corner Pocket,Cecil Taylor
-live Dear Old Stockholm,Cecil Taylor
-live Desafinado,Cecil Taylor
-live Don't Get Around Much Anymore,Cecil Taylor
-live Easy To Love,Cecil Taylor
-live Everytime We Say Goodbye,Cecil Taylor
-live Fly Me To The Moon,Cecil Taylor
-live Garota de Ipanema,Cecil Taylor
-live Honeysuckle Rose,Cecil Taylor
-live How High The Moon,Cecil Taylor
-live I Got Rhythm,Cecil Taylor
-live I Remember Clifford,Cecil Taylor
-live I'm Gonna Sit Right Down and Write Myself a Letter,Cecil Taylor
-live I've Got You Under my Skin,Cecil Taylor
-live In A Mellow Tone,Cecil Taylor
-live In A Sentimental Mood,Cecil Taylor
-live Just You Just me,Cecil Taylor
-live Love for Sale,Cecil Taylor
-live Lullaby Of Birdland,Cecil Taylor
-live Misty,Cecil Taylor
-live Moanin',Cecil Taylor
-live Moonlight Serenade,Cecil Taylor
-live Night and Day,Cecil Taylor
-live On The Sunny Side Of The Street,Cecil Taylor
-live Penthouse Serenade,Cecil Taylor
-live Poinciana,Cecil Taylor
-live Round Midnight,Cecil Taylor
-live Ruby My Dear,Cecil Taylor
-live Samba De Orpheu,Cecil Taylor
-live Satin Doll,Cecil Taylor
-live Song For My Father,Cecil Taylor
-live Sophisticated Lady,Cecil Taylor
-live Stardust,Cecil Taylor
-live Stella By Starlight,Cecil Taylor
-live Sugar,Cecil Taylor
-live Summertime,Cecil Taylor
-live Take Five,Cecil Taylor
-live Take The A Train,Cecil Taylor
-live Tea For Two,Cecil Taylor
-live Tenderly,Cecil Taylor
-live The Girl From Ipanema,Cecil Taylor
-live There Will Never Be Another You,Cecil Taylor
-live These Foolish Things,Cecil Taylor
-live They Can't Take That Away from Me,Cecil Taylor
-live Three Little Words,Cecil Taylor
-live Watermelon Man,Cecil Taylor
-live Wave,Cecil Taylor
-live West Coast Blues,Cecil Taylor
-live What Is This Thing Called Love,Cecil Taylor
-live You’re Driving Me Crazy,Cecil Taylor
-live 'Round Midnight,Charlie Parker
-live A Child is Born,Charlie Parker
-live A Foggy Day,Charlie Parker
-live A Song For My Father,Charlie Parker
-live All Blues,Charlie Parker
-live All Of Me,Charlie Parker
-live All The Things You Are,Charlie Parker
-live Almost Like Being In Love,Charlie Parker
-live Autumn Leaves,Charlie Parker
-live Begin the Beguine,Charlie Parker
-live Black Orpheus (Manhã de Carnaval),Charlie Parker
-live Bluesette,Charlie Parker
-live Body And Soul,Charlie Parker
-live But Not For Me,Charlie Parker
-live Bye Bye Blackbird,Charlie Parker
-live C Jam Blues,Charlie Parker
-live Cantaloupe Island,Charlie Parker
-live Caravan,Charlie Parker
-live Cheek to cheek,Charlie Parker
-live Cherokee,Charlie Parker
-live Corner Pocket,Charlie Parker
-live Dear Old Stockholm,Charlie Parker
-live Desafinado,Charlie Parker
-live Don't Get Around Much Anymore,Charlie Parker
-live Easy To Love,Charlie Parker
-live Everytime We Say Goodbye,Charlie Parker
-live Fly Me To The Moon,Charlie Parker
-live Garota de Ipanema,Charlie Parker
-live Honeysuckle Rose,Charlie Parker
-live How High The Moon,Charlie Parker
-live I Got Rhythm,Charlie Parker
-live I Remember Clifford,Charlie Parker
-live I'm Gonna Sit Right Down and Write Myself a Letter,Charlie Parker
-live I've Got You Under my Skin,Charlie Parker
-live In A Mellow Tone,Charlie Parker
-live In A Sentimental Mood,Charlie Parker
-live Just You Just me,Charlie Parker
-live Love for Sale,Charlie Parker
-live Lullaby Of Birdland,Charlie Parker
-live Misty,Charlie Parker
-live Moanin',Charlie Parker
-live Moonlight Serenade,Charlie Parker
-live Night and Day,Charlie Parker
-live On The Sunny Side Of The Street,Charlie Parker
-live Penthouse Serenade,Charlie Parker
-live Poinciana,Charlie Parker
-live Round Midnight,Charlie Parker
-live Ruby My Dear,Charlie Parker
-live Samba De Orpheu,Charlie Parker
-live Satin Doll,Charlie Parker
-live Song For My Father,Charlie Parker
-live Sophisticated Lady,Charlie Parker
-live Stardust,Charlie Parker
-live Stella By Starlight,Charlie Parker
-live Sugar,Charlie Parker
-live Summertime,Charlie Parker
-live Take Five,Charlie Parker
-live Take The A Train,Charlie Parker
-live Tea For Two,Charlie Parker
-live Tenderly,Charlie Parker
-live The Girl From Ipanema,Charlie Parker
-live There Will Never Be Another You,Charlie Parker
-live These Foolish Things,Charlie Parker
-live They Can't Take That Away from Me,Charlie Parker
-live Three Little Words,Charlie Parker
-live Watermelon Man,Charlie Parker
-live Wave,Charlie Parker
-live West Coast Blues,Charlie Parker
-live What Is This Thing Called Love,Charlie Parker
-live You’re Driving Me Crazy,Charlie Parker
-live 'Round Midnight,Chet Baker
-live A Child is Born,Chet Baker
-live A Foggy Day,Chet Baker
-live A Song For My Father,Chet Baker
-live All Blues,Chet Baker
-live All Of Me,Chet Baker
-live All The Things You Are,Chet Baker
-live Almost Like Being In Love,Chet Baker
-live Autumn Leaves,Chet Baker
-live Begin the Beguine,Chet Baker
-live Black Orpheus (Manhã de Carnaval),Chet Baker
-live Bluesette,Chet Baker
-live Body And Soul,Chet Baker
-live But Not For Me,Chet Baker
-live Bye Bye Blackbird,Chet Baker
-live C Jam Blues,Chet Baker
-live Cantaloupe Island,Chet Baker
-live Caravan,Chet Baker
-live Cheek to cheek,Chet Baker
-live Cherokee,Chet Baker
-live Corner Pocket,Chet Baker
-live Dear Old Stockholm,Chet Baker
-live Desafinado,Chet Baker
-live Don't Get Around Much Anymore,Chet Baker
-live Easy To Love,Chet Baker
-live Everytime We Say Goodbye,Chet Baker
-live Fly Me To The Moon,Chet Baker
-live Garota de Ipanema,Chet Baker
-live Honeysuckle Rose,Chet Baker
-live How High The Moon,Chet Baker
-live I Got Rhythm,Chet Baker
-live I Remember Clifford,Chet Baker
-live I'm Gonna Sit Right Down and Write Myself a Letter,Chet Baker
-live I've Got You Under my Skin,Chet Baker
-live In A Mellow Tone,Chet Baker
-live In A Sentimental Mood,Chet Baker
-live Just You Just me,Chet Baker
-live Love for Sale,Chet Baker
-live Lullaby Of Birdland,Chet Baker
-live Misty,Chet Baker
-live Moanin',Chet Baker
-live Moonlight Serenade,Chet Baker
-live Night and Day,Chet Baker
-live On The Sunny Side Of The Street,Chet Baker
-live Penthouse Serenade,Chet Baker
-live Poinciana,Chet Baker
-live Round Midnight,Chet Baker
-live Ruby My Dear,Chet Baker
-live Samba De Orpheu,Chet Baker
-live Satin Doll,Chet Baker
-live Song For My Father,Chet Baker
-live Sophisticated Lady,Chet Baker
-live Stardust,Chet Baker
-live Stella By Starlight,Chet Baker
-live Sugar,Chet Baker
-live Summertime,Chet Baker
-live Take Five,Chet Baker
-live Take The A Train,Chet Baker
-live Tea For Two,Chet Baker
-live Tenderly,Chet Baker
-live The Girl From Ipanema,Chet Baker
-live There Will Never Be Another You,Chet Baker
-live These Foolish Things,Chet Baker
-live They Can't Take That Away from Me,Chet Baker
-live Three Little Words,Chet Baker
-live Watermelon Man,Chet Baker
-live Wave,Chet Baker
-live West Coast Blues,Chet Baker
-live What Is This Thing Called Love,Chet Baker
-live You’re Driving Me Crazy,Chet Baker
-live 'Round Midnight,Chick Corea
-live A Child is Born,Chick Corea
-live A Foggy Day,Chick Corea
-live A Song For My Father,Chick Corea
-live All Blues,Chick Corea
-live All Of Me,Chick Corea
-live All The Things You Are,Chick Corea
-live Almost Like Being In Love,Chick Corea
-live Autumn Leaves,Chick Corea
-live Begin the Beguine,Chick Corea
-live Black Orpheus (Manhã de Carnaval),Chick Corea
-live Bluesette,Chick Corea
-live Body And Soul,Chick Corea
-live But Not For Me,Chick Corea
-live Bye Bye Blackbird,Chick Corea
-live C Jam Blues,Chick Corea
-live Cantaloupe Island,Chick Corea
-live Caravan,Chick Corea
-live Cheek to cheek,Chick Corea
-live Cherokee,Chick Corea
-live Corner Pocket,Chick Corea
-live Dear Old Stockholm,Chick Corea
-live Desafinado,Chick Corea
-live Don't Get Around Much Anymore,Chick Corea
-live Easy To Love,Chick Corea
-live Everytime We Say Goodbye,Chick Corea
-live Fly Me To The Moon,Chick Corea
-live Garota de Ipanema,Chick Corea
-live Honeysuckle Rose,Chick Corea
-live How High The Moon,Chick Corea
-live I Got Rhythm,Chick Corea
-live I Remember Clifford,Chick Corea
-live I'm Gonna Sit Right Down and Write Myself a Letter,Chick Corea
-live I've Got You Under my Skin,Chick Corea
-live In A Mellow Tone,Chick Corea
-live In A Sentimental Mood,Chick Corea
-live Just You Just me,Chick Corea
-live Love for Sale,Chick Corea
-live Lullaby Of Birdland,Chick Corea
-live Misty,Chick Corea
-live Moanin',Chick Corea
-live Moonlight Serenade,Chick Corea
-live Night and Day,Chick Corea
-live On The Sunny Side Of The Street,Chick Corea
-live Penthouse Serenade,Chick Corea
-live Poinciana,Chick Corea
-live Round Midnight,Chick Corea
-live Ruby My Dear,Chick Corea
-live Samba De Orpheu,Chick Corea
-live Satin Doll,Chick Corea
-live Song For My Father,Chick Corea
-live Sophisticated Lady,Chick Corea
-live Stardust,Chick Corea
-live Stella By Starlight,Chick Corea
-live Sugar,Chick Corea
-live Summertime,Chick Corea
-live Take Five,Chick Corea
-live Take The A Train,Chick Corea
-live Tea For Two,Chick Corea
-live Tenderly,Chick Corea
-live The Girl From Ipanema,Chick Corea
-live There Will Never Be Another You,Chick Corea
-live These Foolish Things,Chick Corea
-live They Can't Take That Away from Me,Chick Corea
-live Three Little Words,Chick Corea
-live Watermelon Man,Chick Corea
-live Wave,Chick Corea
-live West Coast Blues,Chick Corea
-live What Is This Thing Called Love,Chick Corea
-live You’re Driving Me Crazy,Chick Corea
-live 'Round Midnight,Chucho Valdes 
-live A Child is Born,Chucho Valdes 
-live A Foggy Day,Chucho Valdes 
-live A Song For My Father,Chucho Valdes 
-live All Blues,Chucho Valdes 
-live All Of Me,Chucho Valdes 
-live All The Things You Are,Chucho Valdes 
-live Almost Like Being In Love,Chucho Valdes 
-live Autumn Leaves,Chucho Valdes 
-live Begin the Beguine,Chucho Valdes 
-live Black Orpheus (Manhã de Carnaval),Chucho Valdes 
-live Bluesette,Chucho Valdes 
-live Body And Soul,Chucho Valdes 
-live But Not For Me,Chucho Valdes 
-live Bye Bye Blackbird,Chucho Valdes 
-live C Jam Blues,Chucho Valdes 
-live Cantaloupe Island,Chucho Valdes 
-live Caravan,Chucho Valdes 
-live Cheek to cheek,Chucho Valdes 
-live Cherokee,Chucho Valdes 
-live Corner Pocket,Chucho Valdes 
-live Dear Old Stockholm,Chucho Valdes 
-live Desafinado,Chucho Valdes 
-live Don't Get Around Much Anymore,Chucho Valdes 
-live Easy To Love,Chucho Valdes 
-live Everytime We Say Goodbye,Chucho Valdes 
-live Fly Me To The Moon,Chucho Valdes 
-live Garota de Ipanema,Chucho Valdes 
-live Honeysuckle Rose,Chucho Valdes 
-live How High The Moon,Chucho Valdes 
-live I Got Rhythm,Chucho Valdes 
-live I Remember Clifford,Chucho Valdes 
-live I'm Gonna Sit Right Down and Write Myself a Letter,Chucho Valdes 
-live I've Got You Under my Skin,Chucho Valdes 
-live In A Mellow Tone,Chucho Valdes 
-live In A Sentimental Mood,Chucho Valdes 
-live Just You Just me,Chucho Valdes 
-live Love for Sale,Chucho Valdes 
-live Lullaby Of Birdland,Chucho Valdes 
-live Misty,Chucho Valdes 
-live Moanin',Chucho Valdes 
-live Moonlight Serenade,Chucho Valdes 
-live Night and Day,Chucho Valdes 
-live On The Sunny Side Of The Street,Chucho Valdes 
-live Penthouse Serenade,Chucho Valdes 
-live Poinciana,Chucho Valdes 
-live Round Midnight,Chucho Valdes 
-live Ruby My Dear,Chucho Valdes 
-live Samba De Orpheu,Chucho Valdes 
-live Satin Doll,Chucho Valdes 
-live Song For My Father,Chucho Valdes 
-live Sophisticated Lady,Chucho Valdes 
-live Stardust,Chucho Valdes 
-live Stella By Starlight,Chucho Valdes 
-live Sugar,Chucho Valdes 
-live Summertime,Chucho Valdes 
-live Take Five,Chucho Valdes 
-live Take The A Train,Chucho Valdes 
-live Tea For Two,Chucho Valdes 
-live Tenderly,Chucho Valdes 
-live The Girl From Ipanema,Chucho Valdes 
-live There Will Never Be Another You,Chucho Valdes 
-live These Foolish Things,Chucho Valdes 
-live They Can't Take That Away from Me,Chucho Valdes 
-live Three Little Words,Chucho Valdes 
-live Watermelon Man,Chucho Valdes 
-live Wave,Chucho Valdes 
-live West Coast Blues,Chucho Valdes 
-live What Is This Thing Called Love,Chucho Valdes 
-live You’re Driving Me Crazy,Chucho Valdes 
-live 'Round Midnight,Clifford Brown
-live A Child is Born,Clifford Brown
-live A Foggy Day,Clifford Brown
-live A Song For My Father,Clifford Brown
-live All Blues,Clifford Brown
-live All Of Me,Clifford Brown
-live All The Things You Are,Clifford Brown
-live Almost Like Being In Love,Clifford Brown
-live Autumn Leaves,Clifford Brown
-live Begin the Beguine,Clifford Brown
-live Black Orpheus (Manhã de Carnaval),Clifford Brown
-live Bluesette,Clifford Brown
-live Body And Soul,Clifford Brown
-live But Not For Me,Clifford Brown
-live Bye Bye Blackbird,Clifford Brown
-live C Jam Blues,Clifford Brown
-live Cantaloupe Island,Clifford Brown
-live Caravan,Clifford Brown
-live Cheek to cheek,Clifford Brown
-live Cherokee,Clifford Brown
-live Corner Pocket,Clifford Brown
-live Dear Old Stockholm,Clifford Brown
-live Desafinado,Clifford Brown
-live Don't Get Around Much Anymore,Clifford Brown
-live Easy To Love,Clifford Brown
-live Everytime We Say Goodbye,Clifford Brown
-live Fly Me To The Moon,Clifford Brown
-live Garota de Ipanema,Clifford Brown
-live Honeysuckle Rose,Clifford Brown
-live How High The Moon,Clifford Brown
-live I Got Rhythm,Clifford Brown
-live I Remember Clifford,Clifford Brown
-live I'm Gonna Sit Right Down and Write Myself a Letter,Clifford Brown
-live I've Got You Under my Skin,Clifford Brown
-live In A Mellow Tone,Clifford Brown
-live In A Sentimental Mood,Clifford Brown
-live Just You Just me,Clifford Brown
-live Love for Sale,Clifford Brown
-live Lullaby Of Birdland,Clifford Brown
-live Misty,Clifford Brown
-live Moanin',Clifford Brown
-live Moonlight Serenade,Clifford Brown
-live Night and Day,Clifford Brown
-live On The Sunny Side Of The Street,Clifford Brown
-live Penthouse Serenade,Clifford Brown
-live Poinciana,Clifford Brown
-live Round Midnight,Clifford Brown
-live Ruby My Dear,Clifford Brown
-live Samba De Orpheu,Clifford Brown
-live Satin Doll,Clifford Brown
-live Song For My Father,Clifford Brown
-live Sophisticated Lady,Clifford Brown
-live Stardust,Clifford Brown
-live Stella By Starlight,Clifford Brown
-live Sugar,Clifford Brown
-live Summertime,Clifford Brown
-live Take Five,Clifford Brown
-live Take The A Train,Clifford Brown
-live Tea For Two,Clifford Brown
-live Tenderly,Clifford Brown
-live The Girl From Ipanema,Clifford Brown
-live There Will Never Be Another You,Clifford Brown
-live These Foolish Things,Clifford Brown
-live They Can't Take That Away from Me,Clifford Brown
-live Three Little Words,Clifford Brown
-live Watermelon Man,Clifford Brown
-live Wave,Clifford Brown
-live West Coast Blues,Clifford Brown
-live What Is This Thing Called Love,Clifford Brown
-live You’re Driving Me Crazy,Clifford Brown
-live 'Round Midnight,Coleman Hawkins
-live A Child is Born,Coleman Hawkins
-live A Foggy Day,Coleman Hawkins
-live A Song For My Father,Coleman Hawkins
-live All Blues,Coleman Hawkins
-live All Of Me,Coleman Hawkins
-live All The Things You Are,Coleman Hawkins
-live Almost Like Being In Love,Coleman Hawkins
-live Autumn Leaves,Coleman Hawkins
-live Begin the Beguine,Coleman Hawkins
-live Black Orpheus (Manhã de Carnaval),Coleman Hawkins
-live Bluesette,Coleman Hawkins
-live Body And Soul,Coleman Hawkins
-live But Not For Me,Coleman Hawkins
-live Bye Bye Blackbird,Coleman Hawkins
-live C Jam Blues,Coleman Hawkins
-live Cantaloupe Island,Coleman Hawkins
-live Caravan,Coleman Hawkins
-live Cheek to cheek,Coleman Hawkins
-live Cherokee,Coleman Hawkins
-live Corner Pocket,Coleman Hawkins
-live Dear Old Stockholm,Coleman Hawkins
-live Desafinado,Coleman Hawkins
-live Don't Get Around Much Anymore,Coleman Hawkins
-live Easy To Love,Coleman Hawkins
-live Everytime We Say Goodbye,Coleman Hawkins
-live Fly Me To The Moon,Coleman Hawkins
-live Garota de Ipanema,Coleman Hawkins
-live Honeysuckle Rose,Coleman Hawkins
-live How High The Moon,Coleman Hawkins
-live I Got Rhythm,Coleman Hawkins
-live I Remember Clifford,Coleman Hawkins
-live I'm Gonna Sit Right Down and Write Myself a Letter,Coleman Hawkins
-live I've Got You Under my Skin,Coleman Hawkins
-live In A Mellow Tone,Coleman Hawkins
-live In A Sentimental Mood,Coleman Hawkins
-live Just You Just me,Coleman Hawkins
-live Love for Sale,Coleman Hawkins
-live Lullaby Of Birdland,Coleman Hawkins
-live Misty,Coleman Hawkins
-live Moanin',Coleman Hawkins
-live Moonlight Serenade,Coleman Hawkins
-live Night and Day,Coleman Hawkins
-live On The Sunny Side Of The Street,Coleman Hawkins
-live Penthouse Serenade,Coleman Hawkins
-live Poinciana,Coleman Hawkins
-live Round Midnight,Coleman Hawkins
-live Ruby My Dear,Coleman Hawkins
-live Samba De Orpheu,Coleman Hawkins
-live Satin Doll,Coleman Hawkins
-live Song For My Father,Coleman Hawkins
-live Sophisticated Lady,Coleman Hawkins
-live Stardust,Coleman Hawkins
-live Stella By Starlight,Coleman Hawkins
-live Sugar,Coleman Hawkins
-live Summertime,Coleman Hawkins
-live Take Five,Coleman Hawkins
-live Take The A Train,Coleman Hawkins
-live Tea For Two,Coleman Hawkins
-live Tenderly,Coleman Hawkins
-live The Girl From Ipanema,Coleman Hawkins
-live There Will Never Be Another You,Coleman Hawkins
-live These Foolish Things,Coleman Hawkins
-live They Can't Take That Away from Me,Coleman Hawkins
-live Three Little Words,Coleman Hawkins
-live Watermelon Man,Coleman Hawkins
-live Wave,Coleman Hawkins
-live West Coast Blues,Coleman Hawkins
-live What Is This Thing Called Love,Coleman Hawkins
-live You’re Driving Me Crazy,Coleman Hawkins
-live 'Round Midnight,Count Basie
-live A Child is Born,Count Basie
-live A Foggy Day,Count Basie
-live A Song For My Father,Count Basie
-live All Blues,Count Basie
-live All Of Me,Count Basie
-live All The Things You Are,Count Basie
-live Almost Like Being In Love,Count Basie
-live Autumn Leaves,Count Basie
-live Begin the Beguine,Count Basie
-live Black Orpheus (Manhã de Carnaval),Count Basie
-live Bluesette,Count Basie
-live Body And Soul,Count Basie
-live But Not For Me,Count Basie
-live Bye Bye Blackbird,Count Basie
-live C Jam Blues,Count Basie
-live Cantaloupe Island,Count Basie
-live Caravan,Count Basie
-live Cheek to cheek,Count Basie
-live Cherokee,Count Basie
-live Corner Pocket,Count Basie
-live Dear Old Stockholm,Count Basie
-live Desafinado,Count Basie
-live Don't Get Around Much Anymore,Count Basie
-live Easy To Love,Count Basie
-live Everytime We Say Goodbye,Count Basie
-live Fly Me To The Moon,Count Basie
-live Garota de Ipanema,Count Basie
-live Honeysuckle Rose,Count Basie
-live How High The Moon,Count Basie
-live I Got Rhythm,Count Basie
-live I Remember Clifford,Count Basie
-live I'm Gonna Sit Right Down and Write Myself a Letter,Count Basie
-live I've Got You Under my Skin,Count Basie
-live In A Mellow Tone,Count Basie
-live In A Sentimental Mood,Count Basie
-live Just You Just me,Count Basie
-live Love for Sale,Count Basie
-live Lullaby Of Birdland,Count Basie
-live Misty,Count Basie
-live Moanin',Count Basie
-live Moonlight Serenade,Count Basie
-live Night and Day,Count Basie
-live On The Sunny Side Of The Street,Count Basie
-live Penthouse Serenade,Count Basie
-live Poinciana,Count Basie
-live Round Midnight,Count Basie
-live Ruby My Dear,Count Basie
-live Samba De Orpheu,Count Basie
-live Satin Doll,Count Basie
-live Song For My Father,Count Basie
-live Sophisticated Lady,Count Basie
-live Stardust,Count Basie
-live Stella By Starlight,Count Basie
-live Sugar,Count Basie
-live Summertime,Count Basie
-live Take Five,Count Basie
-live Take The A Train,Count Basie
-live Tea For Two,Count Basie
-live Tenderly,Count Basie
-live The Girl From Ipanema,Count Basie
-live There Will Never Be Another You,Count Basie
-live These Foolish Things,Count Basie
-live They Can't Take That Away from Me,Count Basie
-live Three Little Words,Count Basie
-live Watermelon Man,Count Basie
-live Wave,Count Basie
-live West Coast Blues,Count Basie
-live What Is This Thing Called Love,Count Basie
-live You’re Driving Me Crazy,Count Basie
-live 'Round Midnight,Courtney Pine
-live A Child is Born,Courtney Pine
-live A Foggy Day,Courtney Pine
-live A Song For My Father,Courtney Pine
-live All Blues,Courtney Pine
-live All Of Me,Courtney Pine
-live All The Things You Are,Courtney Pine
-live Almost Like Being In Love,Courtney Pine
-live Autumn Leaves,Courtney Pine
-live Begin the Beguine,Courtney Pine
-live Black Orpheus (Manhã de Carnaval),Courtney Pine
-live Bluesette,Courtney Pine
-live Body And Soul,Courtney Pine
-live But Not For Me,Courtney Pine
-live Bye Bye Blackbird,Courtney Pine
-live C Jam Blues,Courtney Pine
-live Cantaloupe Island,Courtney Pine
-live Caravan,Courtney Pine
-live Cheek to cheek,Courtney Pine
-live Cherokee,Courtney Pine
-live Corner Pocket,Courtney Pine
-live Dear Old Stockholm,Courtney Pine
-live Desafinado,Courtney Pine
-live Don't Get Around Much Anymore,Courtney Pine
-live Easy To Love,Courtney Pine
-live Everytime We Say Goodbye,Courtney Pine
-live Fly Me To The Moon,Courtney Pine
-live Garota de Ipanema,Courtney Pine
-live Honeysuckle Rose,Courtney Pine
-live How High The Moon,Courtney Pine
-live I Got Rhythm,Courtney Pine
-live I Remember Clifford,Courtney Pine
-live I'm Gonna Sit Right Down and Write Myself a Letter,Courtney Pine
-live I've Got You Under my Skin,Courtney Pine
-live In A Mellow Tone,Courtney Pine
-live In A Sentimental Mood,Courtney Pine
-live Just You Just me,Courtney Pine
-live Love for Sale,Courtney Pine
-live Lullaby Of Birdland,Courtney Pine
-live Misty,Courtney Pine
-live Moanin',Courtney Pine
-live Moonlight Serenade,Courtney Pine
-live Night and Day,Courtney Pine
-live On The Sunny Side Of The Street,Courtney Pine
-live Penthouse Serenade,Courtney Pine
-live Poinciana,Courtney Pine
-live Round Midnight,Courtney Pine
-live Ruby My Dear,Courtney Pine
-live Samba De Orpheu,Courtney Pine
-live Satin Doll,Courtney Pine
-live Song For My Father,Courtney Pine
-live Sophisticated Lady,Courtney Pine
-live Stardust,Courtney Pine
-live Stella By Starlight,Courtney Pine
-live Sugar,Courtney Pine
-live Summertime,Courtney Pine
-live Take Five,Courtney Pine
-live Take The A Train,Courtney Pine
-live Tea For Two,Courtney Pine
-live Tenderly,Courtney Pine
-live The Girl From Ipanema,Courtney Pine
-live There Will Never Be Another You,Courtney Pine
-live These Foolish Things,Courtney Pine
-live They Can't Take That Away from Me,Courtney Pine
-live Three Little Words,Courtney Pine
-live Watermelon Man,Courtney Pine
-live Wave,Courtney Pine
-live West Coast Blues,Courtney Pine
-live What Is This Thing Called Love,Courtney Pine
-live You’re Driving Me Crazy,Courtney Pine
-live 'Round Midnight,Dave Brubeck 
-live A Child is Born,Dave Brubeck 
-live A Foggy Day,Dave Brubeck 
-live A Song For My Father,Dave Brubeck 
-live All Blues,Dave Brubeck 
-live All Of Me,Dave Brubeck 
-live All The Things You Are,Dave Brubeck 
-live Almost Like Being In Love,Dave Brubeck 
-live Autumn Leaves,Dave Brubeck 
-live Begin the Beguine,Dave Brubeck 
-live Black Orpheus (Manhã de Carnaval),Dave Brubeck 
-live Bluesette,Dave Brubeck 
-live Body And Soul,Dave Brubeck 
-live But Not For Me,Dave Brubeck 
-live Bye Bye Blackbird,Dave Brubeck 
-live C Jam Blues,Dave Brubeck 
-live Cantaloupe Island,Dave Brubeck 
-live Caravan,Dave Brubeck 
-live Cheek to cheek,Dave Brubeck 
-live Cherokee,Dave Brubeck 
-live Corner Pocket,Dave Brubeck 
-live Dear Old Stockholm,Dave Brubeck 
-live Desafinado,Dave Brubeck 
-live Don't Get Around Much Anymore,Dave Brubeck 
-live Easy To Love,Dave Brubeck 
-live Everytime We Say Goodbye,Dave Brubeck 
-live Fly Me To The Moon,Dave Brubeck 
-live Garota de Ipanema,Dave Brubeck 
-live Honeysuckle Rose,Dave Brubeck 
-live How High The Moon,Dave Brubeck 
-live I Got Rhythm,Dave Brubeck 
-live I Remember Clifford,Dave Brubeck 
-live I'm Gonna Sit Right Down and Write Myself a Letter,Dave Brubeck 
-live I've Got You Under my Skin,Dave Brubeck 
-live In A Mellow Tone,Dave Brubeck 
-live In A Sentimental Mood,Dave Brubeck 
-live Just You Just me,Dave Brubeck 
-live Love for Sale,Dave Brubeck 
-live Lullaby Of Birdland,Dave Brubeck 
-live Misty,Dave Brubeck 
-live Moanin',Dave Brubeck 
-live Moonlight Serenade,Dave Brubeck 
-live Night and Day,Dave Brubeck 
-live On The Sunny Side Of The Street,Dave Brubeck 
-live Penthouse Serenade,Dave Brubeck 
-live Poinciana,Dave Brubeck 
-live Round Midnight,Dave Brubeck 
-live Ruby My Dear,Dave Brubeck 
-live Samba De Orpheu,Dave Brubeck 
-live Satin Doll,Dave Brubeck 
-live Song For My Father,Dave Brubeck 
-live Sophisticated Lady,Dave Brubeck 
-live Stardust,Dave Brubeck 
-live Stella By Starlight,Dave Brubeck 
-live Sugar,Dave Brubeck 
-live Summertime,Dave Brubeck 
-live Take Five,Dave Brubeck 
-live Take The A Train,Dave Brubeck 
-live Tea For Two,Dave Brubeck 
-live Tenderly,Dave Brubeck 
-live The Girl From Ipanema,Dave Brubeck 
-live There Will Never Be Another You,Dave Brubeck 
-live These Foolish Things,Dave Brubeck 
-live They Can't Take That Away from Me,Dave Brubeck 
-live Three Little Words,Dave Brubeck 
-live Watermelon Man,Dave Brubeck 
-live Wave,Dave Brubeck 
-live West Coast Blues,Dave Brubeck 
-live What Is This Thing Called Love,Dave Brubeck 
-live You’re Driving Me Crazy,Dave Brubeck 
-live 'Round Midnight,Dexter Gordon 
-live A Child is Born,Dexter Gordon 
-live A Foggy Day,Dexter Gordon 
-live A Song For My Father,Dexter Gordon 
-live All Blues,Dexter Gordon 
-live All Of Me,Dexter Gordon 
-live All The Things You Are,Dexter Gordon 
-live Almost Like Being In Love,Dexter Gordon 
-live Autumn Leaves,Dexter Gordon 
-live Begin the Beguine,Dexter Gordon 
-live Black Orpheus (Manhã de Carnaval),Dexter Gordon 
-live Bluesette,Dexter Gordon 
-live Body And Soul,Dexter Gordon 
-live But Not For Me,Dexter Gordon 
-live Bye Bye Blackbird,Dexter Gordon 
